"trip_id","arrival_time","departure_time","stop_id","stop_sequence","pickup_type","drop_off_type"
"GO103_25_180","19:42:00","19:43:00","102","2","0","0"
"GO103_25_180","20:08:00","20:08:00","215","3","0","0"
"GO103_25_180","20:11:00","20:11:00","187","4","0","0"
"GO103_25_180","20:13:00","20:13:00","136","5","0","0"
"GO103_25_180","20:15:00","20:15:00","135","6","0","0"
"GO103_25_180","20:19:00","20:19:00","8","7","0","0"
"GO103_25_180","20:21:00","20:21:00","38","8","0","0"
"GO103_25_180","20:24:00","20:24:00","117","9","0","0"
"GO103_25_180","20:30:00","20:30:00","27","10","0","0"
"GO103_25_181","19:07:00","19:07:00","27","1","0","0"
"GO103_25_181","19:15:00","19:15:00","8","2","0","0"
"GO103_25_181","19:19:00","19:19:00","136","3","0","0"
"GO103_25_181","19:24:00","19:24:00","16","4","0","0"
"GO103_25_181","19:29:00","19:29:00","64","5","0","0"
"GO103_25_181","19:46:00","19:47:00","102","6","0","0"
"GO103_25_181","19:55:00","19:55:00","214","7","0","0"
"GO103_25_181","20:05:00","20:05:00","237","8","0","0"
"GO103_25_182","19:47:00","19:47:00","237","1","0","0"
"GO103_25_182","20:02:00","20:02:00","55","2","0","0"
"GO103_25_182","20:07:00","20:08:00","102","3","0","0"
"GO103_25_182","20:23:00","20:23:00","183","4","0","0"
"GO103_25_182","20:26:00","20:26:00","225","5","0","0"
"GO103_25_182","20:29:00","20:29:00","64","6","0","0"
"GO103_25_182","20:32:00","20:32:00","226","7","0","0"
"GO103_25_182","20:35:00","20:35:00","16","8","0","0"
"GO103_25_182","20:38:00","20:38:00","215","9","0","0"
"GO103_25_182","20:41:00","20:41:00","187","10","0","0"
"GO103_25_182","20:43:00","20:43:00","136","11","0","0"
"GO103_25_182","20:45:00","20:45:00","135","12","0","0"
"GO103_25_182","20:48:00","20:48:00","8","13","0","0"
"GO103_25_182","20:51:00","20:51:00","38","14","0","0"
"GO103_25_182","20:54:00","20:54:00","117","15","0","0"
"GO103_25_182","21:00:00","21:00:00","27","16","0","0"
"GO103_25_183","19:38:00","19:38:00","27","1","0","0"
"GO103_25_183","19:44:00","19:44:00","117","2","0","0"
"GO103_25_183","19:47:00","19:47:00","38","3","0","0"
"GO103_25_183","19:49:00","19:49:00","8","4","0","0"
"GO103_25_183","19:51:00","19:51:00","135","5","0","0"
"GO103_25_183","19:53:00","19:53:00","136","6","0","0"
"GO103_25_183","19:56:00","19:56:00","187","7","0","0"
"GO103_25_183","19:59:00","19:59:00","215","8","0","0"
"GO103_25_183","20:02:00","20:02:00","16","9","0","0"
"GO103_25_183","20:05:00","20:05:00","226","10","0","0"
"GO103_25_183","20:08:00","20:08:00","64","11","0","0"
"GO103_25_183","20:11:00","20:11:00","225","12","0","0"
"GO103_25_183","20:14:00","20:14:00","183","13","0","0"
"GO103_25_183","20:30:00","20:31:00","102","14","0","0"
"GO103_25_183","20:50:00","20:50:00","237","15","0","0"
"GO103_25_184","19:59:00","19:59:00","237","1","0","0"
"GO103_25_184","20:18:00","20:19:00","102","2","0","0"
"GO103_25_184","20:44:00","20:44:00","215","3","0","0"
"GO103_25_184","20:47:00","20:47:00","187","4","0","0"
"GO103_25_184","20:49:00","20:49:00","136","5","0","0"
"GO103_25_184","20:51:00","20:51:00","135","6","0","0"
"GO103_25_184","20:54:00","20:54:00","8","7","0","0"
"GO103_25_184","20:57:00","20:57:00","38","8","0","0"
"GO103_25_184","21:00:00","21:00:00","117","9","0","0"
"GO103_25_184","21:06:00","21:06:00","27","10","0","0"
"GO103_25_185","20:07:00","20:07:00","27","1","0","0"
"GO103_25_185","20:15:00","20:15:00","8","2","0","0"
"GO103_25_185","20:19:00","20:19:00","136","3","0","0"
"GO103_25_185","20:24:00","20:24:00","16","4","0","0"
"GO103_25_185","20:29:00","20:29:00","64","5","0","0"
"GO103_25_185","20:46:00","20:47:00","102","6","0","0"
"GO103_25_185","20:55:00","20:55:00","214","7","0","0"
"GO103_25_185","21:05:00","21:05:00","237","8","0","0"
"GO103_25_186","20:46:00","20:46:00","237","1","0","0"
"GO103_25_186","21:02:00","21:02:00","55","2","0","0"
"GO103_25_186","21:04:00","21:04:00","107","3","0","0"
"GO103_25_186","21:08:00","21:10:00","102","4","0","0"
"GO103_25_186","21:26:00","21:26:00","183","5","0","0"
"GO103_25_186","21:29:00","21:29:00","225","6","0","0"
"GO103_25_186","21:32:00","21:32:00","64","7","0","0"
"GO103_25_186","21:35:00","21:35:00","226","8","0","0"
"GO103_25_186","21:38:00","21:38:00","16","9","0","0"
"GO103_25_186","21:41:00","21:41:00","215","10","0","0"
"GO103_25_186","21:44:00","21:44:00","187","11","0","0"
"GO103_25_186","21:46:00","21:46:00","136","12","0","0"
"GO103_25_186","21:48:00","21:48:00","135","13","0","0"
"GO103_25_186","21:51:00","21:51:00","8","14","0","0"
"GO103_25_186","21:54:00","21:54:00","38","15","0","0"
"GO103_25_186","21:57:00","21:57:00","117","16","0","0"
"GO103_25_186","22:03:00","22:03:00","27","17","0","0"
"GO103_25_187","20:14:00","20:14:00","27","1","0","0"
"GO103_25_187","20:20:00","20:20:00","117","2","0","0"
"GO103_25_187","20:23:00","20:23:00","38","3","0","0"
"GO103_25_187","20:25:00","20:25:00","8","4","0","0"
"GO103_25_187","20:27:00","20:27:00","135","5","0","0"
"GO103_25_187","20:29:00","20:29:00","136","6","0","0"
"GO103_25_187","20:32:00","20:32:00","187","7","0","0"
"GO103_25_187","20:35:00","20:35:00","215","8","0","0"
"GO103_25_187","20:38:00","20:38:00","16","9","0","0"
"GO103_25_187","20:41:00","20:41:00","226","10","0","0"
"GO103_25_187","20:44:00","20:44:00","64","11","0","0"
"GO103_25_187","20:47:00","20:47:00","225","12","0","0"
"GO103_25_187","20:50:00","20:50:00","183","13","0","0"
"GO103_25_187","20:52:00","20:52:00","125","14","0","0"
"GO103_25_187","21:05:00","21:06:00","102","15","0","0"
"GO103_25_187","21:25:00","21:25:00","237","16","0","0"
"GO103_25_188","21:31:00","21:31:00","237","1","0","0"
"GO103_25_188","21:43:00","21:43:00","214","2","0","0"
"GO103_25_188","21:51:00","21:53:00","102","3","0","0"
"GO103_25_188","22:11:00","22:11:00","64","4","0","0"
"GO103_25_188","22:16:00","22:16:00","16","5","0","0"
"GO103_25_188","22:21:00","22:21:00","136","6","0","0"
"GO103_25_188","22:26:00","22:26:00","8","7","0","0"
"GO103_25_188","22:32:00","22:32:00","27","8","0","0"
"GO103_25_189","20:37:00","20:37:00","27","1","0","0"
"GO103_25_189","20:43:00","20:43:00","117","2","0","0"
"GO103_25_189","20:46:00","20:46:00","38","3","0","0"
"GO103_25_189","20:48:00","20:48:00","8","4","0","0"
"GO103_25_189","20:50:00","20:50:00","135","5","0","0"
"GO103_25_189","20:52:00","20:52:00","136","6","0","0"
"GO103_25_189","20:55:00","20:55:00","187","7","0","0"
"GO103_25_189","20:58:00","20:58:00","215","8","0","0"
"GO103_25_189","21:01:00","21:01:00","16","9","0","0"
"GO103_25_189","21:04:00","21:04:00","226","10","0","0"
"GO103_25_189","21:07:00","21:07:00","64","11","0","0"
"GO103_25_189","21:10:00","21:10:00","225","12","0","0"
"GO103_25_189","21:13:00","21:13:00","183","13","0","0"
"GO103_25_189","21:30:00","21:32:00","102","14","0","0"
"GO103_25_189","21:38:00","21:38:00","214","15","0","0"
"GO103_25_189","21:49:00","21:49:00","237","16","0","0"
"GO103_25_190","21:46:00","21:46:00","237","1","0","0"
"GO103_25_190","22:00:00","22:00:00","55","2","0","0"
"GO103_25_190","22:02:00","22:02:00","107","3","0","0"
"GO103_25_190","22:07:00","22:09:00","102","4","0","0"
"GO103_25_190","22:24:00","22:24:00","183","5","0","0"
"GO103_25_190","22:27:00","22:27:00","225","6","0","0"
"GO103_25_190","22:30:00","22:30:00","64","7","0","0"
"GO103_25_190","22:33:00","22:33:00","226","8","0","0"
"GO103_25_190","22:36:00","22:36:00","16","9","0","0"
"GO103_25_190","22:39:00","22:39:00","215","10","0","0"
"GO103_25_190","22:42:00","22:42:00","187","11","0","0"
"GO103_25_190","22:44:00","22:44:00","136","12","0","0"
"GO103_25_190","22:46:00","22:46:00","135","13","0","0"
"GO103_25_190","22:49:00","22:49:00","8","14","0","0"
"GO103_25_190","22:52:00","22:52:00","38","15","0","0"
"GO103_25_190","22:55:00","22:55:00","117","16","0","0"
"GO103_25_190","23:00:00","23:00:00","27","17","0","0"
"GO103_25_191","21:37:00","21:37:00","27","1","0","0"
"GO103_25_191","21:43:00","21:43:00","117","2","0","0"
"GO103_25_191","21:46:00","21:46:00","38","3","0","0"
"GO103_25_191","21:48:00","21:48:00","8","4","0","0"
"GO103_25_191","21:50:00","21:50:00","135","5","0","0"
"GO103_25_191","21:52:00","21:52:00","136","6","0","0"
"GO103_25_191","21:55:00","21:55:00","187","7","0","0"
"GO103_25_191","21:58:00","21:58:00","215","8","0","0"
"GO103_25_191","22:01:00","22:01:00","16","9","0","0"
"GO103_25_191","22:04:00","22:04:00","226","10","0","0"
"GO103_25_191","22:07:00","22:07:00","64","11","0","0"
"GO103_25_191","22:10:00","22:10:00","225","12","0","0"
"GO103_25_191","22:13:00","22:13:00","183","13","0","0"
"GO103_25_191","22:29:00","22:31:00","102","14","0","0"
"GO103_25_191","22:50:00","22:50:00","237","15","0","0"
"GO103_25_192","22:23:00","22:23:00","237","1","0","0"
"GO103_25_192","22:34:00","22:34:00","214","2","0","0"
"GO103_25_192","22:44:00","22:46:00","102","3","0","0"
"GO103_25_192","23:02:00","23:02:00","183","4","0","0"
"GO103_25_192","23:05:00","23:05:00","225","5","0","0"
"GO103_25_192","23:08:00","23:08:00","64","6","0","0"
"GO103_25_192","23:11:00","23:11:00","226","7","0","0"
"GO103_25_192","23:14:00","23:14:00","16","8","0","0"
"GO103_25_192","23:17:00","23:17:00","215","9","0","0"
"GO103_25_192","23:20:00","23:20:00","187","10","0","0"
"GO103_25_192","23:22:00","23:22:00","136","11","0","0"
"GO103_25_192","23:24:00","23:24:00","135","12","0","0"
"GO103_25_192","23:27:00","23:27:00","8","13","0","0"
"GO103_25_192","23:30:00","23:30:00","38","14","0","0"
"GO103_25_192","23:33:00","23:33:00","117","15","0","0"
"GO103_25_192","23:39:00","23:39:00","27","16","0","0"
"GO103_25_193","22:41:00","22:41:00","27","1","0","0"
"GO103_25_193","22:47:00","22:47:00","117","2","0","0"
"GO103_25_193","22:50:00","22:50:00","38","3","0","0"
"GO103_25_193","22:52:00","22:52:00","8","4","0","0"
"GO103_25_193","22:54:00","22:54:00","135","5","0","0"
"GO103_25_193","22:56:00","22:56:00","136","6","0","0"
"GO103_25_193","22:59:00","22:59:00","187","7","0","0"
"GO103_25_193","23:02:00","23:02:00","215","8","0","0"
"GO103_25_193","23:05:00","23:05:00","16","9","0","0"
"GO103_25_193","23:08:00","23:08:00","226","10","0","0"
"GO103_25_193","23:11:00","23:11:00","64","11","0","0"
"GO103_25_193","23:14:00","23:14:00","225","12","0","0"
"GO103_25_193","23:17:00","23:17:00","183","13","0","0"
"GO103_25_193","23:34:00","23:36:00","102","14","0","0"
"GO103_25_193","23:55:00","23:55:00","237","15","0","0"
"GO103_25_194","22:52:00","22:52:00","237","1","0","0"
"GO103_25_194","23:03:00","23:03:00","214","2","0","0"
"GO103_25_194","23:13:00","23:15:00","102","3","0","0"
"GO103_25_194","23:30:00","23:30:00","183","4","0","0"
"GO103_25_194","23:33:00","23:33:00","225","5","0","0"
"GO103_25_194","23:36:00","23:36:00","64","6","0","0"
"GO103_25_194","23:39:00","23:39:00","226","7","0","0"
"GO103_25_194","23:42:00","23:42:00","16","8","0","0"
"GO103_25_194","23:45:00","23:45:00","215","9","0","0"
"GO103_25_194","23:48:00","23:48:00","187","10","0","0"
"GO103_25_194","23:50:00","23:50:00","136","11","0","0"
"GO103_25_194","23:52:00","23:52:00","135","12","0","0"
"GO103_25_194","23:55:00","23:55:00","8","13","0","0"
"GO103_25_194","23:58:00","23:58:00","38","14","0","0"
"GO103_25_194","24:01:00","24:01:00","117","15","0","0"
"GO103_25_194","24:07:00","24:07:00","27","16","0","0"
"GO103_25_195","23:12:00","23:12:00","27","1","0","0"
"GO103_25_195","23:20:00","23:20:00","8","2","0","0"
"GO103_25_195","23:24:00","23:24:00","136","3","0","0"
"GO103_25_195","23:29:00","23:29:00","16","4","0","0"
"GO103_25_195","23:34:00","23:34:00","64","5","0","0"
"GO103_25_195","23:52:00","23:54:00","102","6","0","0"
"GO103_25_195","24:03:00","24:03:00","214","7","0","0"
"GO103_25_195","24:14:00","24:14:00","237","8","0","0"
"GO103_25_196","23:34:00","23:34:00","237","1","0","0"
"GO103_25_196","23:45:00","23:45:00","214","2","0","0"
"GO103_25_196","23:54:00","23:56:00","102","3","0","0"
"GO103_25_196","24:13:00","24:13:00","64","4","0","0"
"GO103_25_196","24:18:00","24:18:00","16","5","0","0"
"GO103_25_196","24:23:00","24:23:00","136","6","0","0"
"GO103_25_196","24:27:00","24:27:00","8","7","0","0"
"GO103_25_196","24:34:00","24:34:00","27","8","0","0"
"GO103_25_197","23:45:00","23:45:00","27","1","0","0"
"GO103_25_197","23:51:00","23:51:00","117","2","0","0"
"GO103_25_197","23:54:00","23:54:00","38","3","0","0"
"GO103_25_197","23:56:00","23:56:00","8","4","0","0"
"GO103_25_197","23:58:00","23:58:00","135","5","0","0"
"GO103_25_197","24:00:00","24:00:00","136","6","0","0"
"GO103_25_197","24:03:00","24:03:00","187","7","0","0"
"GO103_25_197","24:06:00","24:06:00","215","8","0","0"
"GO103_25_197","24:09:00","24:09:00","16","9","0","0"
"GO103_25_197","24:12:00","24:12:00","226","10","0","0"
"GO103_25_197","24:15:00","24:15:00","64","11","0","0"
"GO103_25_197","24:18:00","24:18:00","225","12","0","0"
"GO103_25_197","24:21:00","24:21:00","183","13","0","0"
"GO103_25_197","24:35:00","24:37:00","102","14","0","0"
"GO103_25_197","24:56:00","24:56:00","237","15","0","0"
"GO103_25_198","23:51:00","23:51:00","237","1","0","0"
"GO103_25_198","24:11:00","24:13:00","102","2","0","0"
"GO103_25_198","24:29:00","24:29:00","183","3","0","0"
"GO103_25_198","24:32:00","24:32:00","225","4","0","0"
"GO103_25_198","24:35:00","24:35:00","64","5","0","0"
"GO103_25_198","24:38:00","24:38:00","226","6","0","0"
"GO103_25_198","24:41:00","24:41:00","16","7","0","0"
"GO103_25_198","24:44:00","24:44:00","215","8","0","0"
"GO103_25_198","24:47:00","24:47:00","187","9","0","0"
"GO103_25_198","24:49:00","24:49:00","136","10","0","0"
"GO103_25_198","24:51:00","24:51:00","135","11","0","0"
"GO103_25_198","24:54:00","24:54:00","8","12","0","0"
"GO103_25_198","24:57:00","24:57:00","38","13","0","0"
"GO103_25_198","25:00:00","25:00:00","117","14","0","0"
"GO103_25_198","25:06:00","25:06:00","27","15","0","0"
"GO103_25_202","00:16:00","00:16:00","349","1","0","0"
"GO103_25_202","00:28:00","00:28:00","214","2","0","0"
"GO103_25_202","00:37:00","00:39:00","102","3","0","0"
"GO103_25_202","00:53:00","00:53:00","125","4","0","0"
"GO103_25_202","00:55:00","00:55:00","183","5","0","0"
"GO103_25_202","00:58:00","00:58:00","225","6","0","0"
"GO103_25_202","01:01:00","01:01:00","64","7","0","0"
"GO103_25_202","01:04:00","01:04:00","226","8","0","0"
"GO103_25_202","01:07:00","01:07:00","16","9","0","0"
"GO103_25_202","01:10:00","01:10:00","215","10","0","0"
"GO103_25_202","01:13:00","01:13:00","187","11","0","0"
"GO103_25_202","01:15:00","01:15:00","136","12","0","0"
"GO103_25_202","01:17:00","01:17:00","135","13","0","0"
"GO103_25_202","01:20:00","01:20:00","8","14","0","0"
"GO103_25_202","01:23:00","01:23:00","38","15","0","0"
"GO103_25_202","01:26:00","01:26:00","117","16","0","0"
"GO103_25_202","01:32:00","01:32:00","27","17","0","0"
"GO103_25_215","05:03:00","05:03:00","27","1","0","0"
"GO103_25_215","05:09:00","05:09:00","117","2","0","0"
"GO103_25_215","05:12:00","05:12:00","38","3","0","0"
"GO103_25_215","05:14:00","05:14:00","8","4","0","0"
"GO103_25_215","05:16:00","05:16:00","135","5","0","0"
"GO103_25_215","05:18:00","05:18:00","136","6","0","0"
"GO103_25_215","05:21:00","05:21:00","187","7","0","0"
"GO103_25_215","05:24:00","05:24:00","215","8","0","0"
"GO103_25_215","05:27:00","05:27:00","16","9","0","0"
"GO103_25_215","05:30:00","05:30:00","226","10","0","0"
"GO103_25_215","05:33:00","05:33:00","64","11","0","0"
"GO103_25_215","05:36:00","05:36:00","225","12","0","0"
"GO103_25_215","05:39:00","05:39:00","183","13","0","0"
"GO103_25_215","05:42:00","05:42:00","125","14","0","0"
"GO103_25_215","05:55:00","05:56:00","102","15","0","0"
"GO103_25_215","06:05:00","06:05:00","50","16","0","0"
"GO103_25_215","06:10:00","06:10:00","148","17","0","0"
"GO103_25_215","06:17:00","06:17:00","241","18","0","0"
"GO103_25_217","05:13:00","05:13:00","27","1","0","0"
"GO103_25_217","05:19:00","05:19:00","117","2","0","0"
"GO103_25_217","05:22:00","05:22:00","38","3","0","0"
"GO103_25_217","05:24:00","05:24:00","8","4","0","0"
"GO103_25_217","05:26:00","05:26:00","135","5","0","0"
"GO103_25_217","05:28:00","05:28:00","136","6","0","0"
"GO103_25_217","05:31:00","05:31:00","187","7","0","0"
"GO103_25_217","05:34:00","05:34:00","215","8","0","0"
"GO103_25_217","05:58:00","05:59:00","102","9","0","0"
"GO103_25_217","06:18:00","06:18:00","349","10","0","0"
"GO103_25_220","06:11:00","06:11:00","349","1","0","0"
"GO103_25_220","06:28:00","06:28:00","55","2","0","0"
"GO103_25_220","06:34:00","06:35:00","102","3","0","0"
"GO103_25_220","06:49:00","06:49:00","125","4","0","0"
"GO103_25_220","06:51:00","06:51:00","183","5","0","0"
"GO103_25_220","06:54:00","06:54:00","225","6","0","0"
"GO103_25_220","06:57:00","06:57:00","64","7","0","0"
"GO103_25_220","07:00:00","07:00:00","226","8","0","0"
"GO103_25_220","07:03:00","07:03:00","16","9","0","0"
"GO103_25_220","07:06:00","07:06:00","215","10","0","0"
"GO103_25_220","07:09:00","07:09:00","187","11","0","0"
"GO103_25_220","07:11:00","07:11:00","136","12","0","0"
"GO103_25_220","07:13:00","07:13:00","135","13","0","0"
"GO103_25_220","07:16:00","07:16:00","8","14","0","0"
"GO103_25_220","07:19:00","07:19:00","38","15","0","0"
"GO103_25_220","07:22:00","07:22:00","117","16","0","0"
"GO103_25_220","07:28:00","07:28:00","27","17","0","0"
"GO103_25_221","05:45:00","05:45:00","27","1","0","0"
"GO103_25_221","05:51:00","05:51:00","117","2","0","0"
"GO103_25_221","05:54:00","05:54:00","38","3","0","0"
"GO103_25_221","05:56:00","05:56:00","8","4","0","0"
"GO103_25_221","05:58:00","05:58:00","135","5","0","0"
"GO103_25_221","06:00:00","06:00:00","136","6","0","0"
"GO103_25_221","06:03:00","06:03:00","187","7","0","0"
"GO103_25_221","06:06:00","06:06:00","215","8","0","0"
"GO103_25_221","06:31:00","06:32:00","102","9","0","0"
"GO103_25_221","06:39:00","06:39:00","214","10","0","0"
"GO103_25_221","06:50:00","06:50:00","349","11","0","0"
"GO103_25_222","07:31:00","07:31:00","349","1","0","0"
"GO103_25_222","07:46:00","07:46:00","55","2","0","0"
"GO103_25_222","07:52:00","07:53:00","102","3","0","0"
"GO103_25_222","07:59:00","07:59:00","184","4","0","0"
"GO103_25_222","08:07:00","08:07:00","125","5","0","0"
"GO103_25_222","08:09:00","08:09:00","183","6","0","0"
"GO103_25_222","08:12:00","08:12:00","225","7","0","0"
"GO103_25_222","08:15:00","08:15:00","64","8","0","0"
"GO103_25_222","08:18:00","08:18:00","226","9","0","0"
"GO103_25_222","08:21:00","08:21:00","16","10","0","0"
"GO103_25_222","08:24:00","08:24:00","215","11","0","0"
"GO103_25_222","08:27:00","08:27:00","187","12","0","0"
"GO103_25_222","08:29:00","08:29:00","136","13","0","0"
"GO103_25_222","08:31:00","08:31:00","135","14","0","0"
"GO103_25_222","08:35:00","08:35:00","8","15","0","0"
"GO103_25_222","08:37:00","08:37:00","38","16","0","0"
"GO103_25_222","08:40:00","08:40:00","117","17","0","0"
"GO103_25_222","08:46:00","08:46:00","27","18","0","0"
"GO103_25_223","06:15:00","06:15:00","27","1","0","0"
"GO103_25_223","06:21:00","06:21:00","117","2","0","0"
"GO103_25_223","06:24:00","06:24:00","38","3","0","0"
"GO103_25_223","06:26:00","06:26:00","8","4","0","0"
"GO103_25_223","06:28:00","06:28:00","135","5","0","0"
"GO103_25_223","06:30:00","06:30:00","136","6","0","0"
"GO103_25_223","06:33:00","06:33:00","187","7","0","0"
"GO103_25_223","06:36:00","06:36:00","215","8","0","0"
"GO103_25_223","07:01:00","07:02:00","102","9","0","0"
"GO103_25_223","07:13:00","07:13:00","214","10","0","0"
"GO103_25_223","07:24:00","07:24:00","349","11","0","0"
"GO103_25_224","08:13:00","08:13:00","349","1","0","0"
"GO103_25_224","08:28:00","08:28:00","55","2","0","0"
"GO103_25_224","08:34:00","08:35:00","102","3","0","0"
"GO103_25_224","08:49:00","08:49:00","125","4","0","0"
"GO103_25_224","08:51:00","08:51:00","183","5","0","0"
