from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
124,124,,,246108924610914+1842996+0,246108924610914+1842618+0,1,
124,124,,,246103224610401+1842999+0,246103224610331+1842621+0,1,
124,124,,,246103224610402+1842999+0,246103924610412+1842621+0,1,
124,124,,,246100424610051+1843007+0,246100424610051+1842632+1,1,
124,124,,,246106124610633+1843007+0,246106124610633+1842632+1,1,
124,124,,,246109524611751+1843007+0,246109524611751+1842632+1,1,
124,124,,,246109524611752+1843007+0,246109524611752+1842632+1,1,
124,124,,,246103924610412+1843010+0,246103224610402+1842635+1,1,
124,124,,,246103624610435+1843011+0,246101524611765+1842633+1,1,
124,124,,,246099724610004+1843030+1,246099724610004+1842656+1,1,
124,124,,,246104624610561+1843030+1,246104624610561+1842656+1,1,
124,124,,,246109524611751+1843030+1,246109524611751+1842656+1,1,
124,124,,,246109524611754+1843030+1,246109524611754+1842656+1,1,
124,124,,,246099424610015+1843031+1,246099424610015+1842657+1,1,
124,124,,,246101124610283+1843044+1,246101124610283+1842698+1,1,
124,124,,,246104624610562+1843044+1,246104624610562+1842698+1,1,
124,124,,,246104624610563+1843044+1,246104624610563+1842698+1,1,
124,124,,,246106124610633+1843044+1,246106124610633+1842698+1,1,
124,124,,,246109524611753+1843044+1,246109524611753+1842698+1,1,
124,124,,,246101124610282+1843092+1,246101124610282+1842741+1,1,
124,124,,,246108924610912+1843092+1,246108924610912+1842741+1,1,
124,124,,,246109524611753+1843092+1,246109524611753+1842741+1,1,
124,124,,,246099424610015+1843093+1,246099424610015+1842742+1,1,
124,124,,,246103924610432+1843093+1,246103924610402+1842743+1,1,
124,124,,,246099724610001+1843110+1,246099724610001+1842753+0,1,
124,124,,,246100424610051+1843110+1,246100424610051+1842753+0,1,
124,124,,,246101124610284+1843110+1,246101124610284+1842753+0,1,
124,124,,,246104624610562+1843110+1,246104624610562+1842753+0,1,
124,124,,,246106724610842+1843110+1,246106724610842+1842753+0,1,
124,124,,,246099224609933+1843120+0,246099224609933+1842759+0,1,
124,124,,,246106124610634+1843120+0,246106124610634+1842759+0,1,
124,124,,,246106724610844+1843120+0,246106724610844+1842759+0,1,
124,124,,,246108924610912+1843120+0,246108924610912+1842759+0,1,
124,124,,,246109524611753+1843120+0,246109524611753+1842759+0,1,
124,124,,,246101124610281+1843131+0,246101124610281+1842771+0,1,
124,124,,,246104624610561+1843131+0,246104624610561+1842771+0,1,
124,124,,,246104624610562+1843131+0,246104624610562+1842771+0,1,
124,124,,,246108924610912+1843131+0,246108924610912+1842771+0,1,
124,124,,,246103424610343+1843133+0,246103224610343+1842773+0,1,
124,124,,,246099724610003+1843142+0,246099724610003+1842775+0,1,
124,124,,,246104624610564+1843142+0,246104624610564+1842775+0,1,
124,124,,,246109524611752+1843142+0,246109524611752+1842775+0,1,
124,124,,,246103224610361+1843145+0,246103224610411+1842780+0,1,
124,124,,,246103224610365+1843145+0,246101524611765+1842779+0,1,
124,124,,,246104624610572+1843145+0,246104624610562+1842778+0,1,
124,124,,,246106724610852+1843145+0,246106724610842+1842778+0,1,
124,124,,,246099224609934+1843151+0,246099224609934+1842784+0,1,
124,124,,,246099724610003+1843151+0,246099724610003+1842784+0,1,
124,124,,,246100424610052+1843151+0,246100424610052+1842784+0,1,
124,124,,,246104624610564+1843151+0,246104624610564+1842784+0,1,
124,124,,,246106124610632+1843151+0,246106124610632+1842784+0,1,
124,124,,,246108924610913+1843151+0,246108924610913+1842784+0,1,
124,124,,,246109524611752+1843151+0,246109524611752+1842784+0,1,
124,124,,,246099424610015+1843152+0,246099424610015+1842785+0,1,
124,124,,,246100624610063+1843153+0,246100624610063+1842785+0,1,
124,124,,,246103424610343+1843153+0,246103224610363+1842785+0,1,
124,124,,,246103224610401+1843154+0,246103224610361+1842785+0,1,
124,124,,,246103224610402+1843154+0,246103224610362+1842785+0,1,
124,124,,,246103224610401+1843154+0,246103924610431+1842785+0,1,
124,124,,,246099224609934+1843160+0,246099224609934+1842786+0,1,
124,124,,,246100624610063+1843162+0,246100624610063+1842788+0,1,
124,124,,,246104624610563+1843167+0,246104624610563+1842791+0,1,
124,124,,,246099424610015+1843168+0,246099424610015+1842792+0,1,
124,124,,,246103924610431+1843168+0,246103224610401+1842794+0,1,
124,124,,,246103924610435+1843168+0,246101524611765+1842792+0,1,
124,124,,,246105124610586+1855610+0,246105124610586+1856273+0,1,
124,124,,,246110024611776+1855610+0,246110024611776+1856273+0,1,
124,124,,,246108724610877+1855611+0,246108724610877+1856274+0,1,
124,124,,,246103724610586+1855621+0,246103724611776+1856290+0,1,
124,124,,,246099624609967+1855651+0,246099624609967+1856329+0,1,
124,124,,,246108724610877+1855659+0,246108724610877+1856336+0,1,
124,124,,,246099524609956+1855670+0,246099524609956+1856350+0,1,
124,124,,,246100224610026+1855672+0,246100224610026+1856352+0,1,
124,124,,,246103524610446+1855678+0,246103524610446+1856360+0,1,
124,124,,,246106024610656+1855678+0,246105124610866+1856360+0,1,
124,124,,,246105924610597+1855679+0,246105924610597+1856361+0,1,
124,124,,,246099624609967+1855689+0,246099624609967+1856372+0,1,
124,124,,,246099624609967+1855709+0,246099624609967+1856393+0,1,
124,124,,,246100224610026+1855710+0,246100224610026+1856394+0,1,
124,124,,,246100324610037+1855711+0,246100324610037+1856395+0,1,
124,124,,,246106624610807+1855715+0,246106624610807+1856399+0,1,
124,124,,,246108824610936+1855716+0,246108824610936+1856402+0,1,
124,124,,,246108724610877+1855736+0,246108724610877+1856423+0,1,
124,124,,,246100724610074+1855751+0,246100724610074+1856440+0,1,
124,124,,,246106624610807+1855772+0,246106624610807+1856463+0,1,
124,124,,,246109424611717+1855772+0,246109424611717+1856463+0,1,
124,124,,,246106024610651+1855793+0,246106024610651+1856488+0,1,
124,124,,,246106624610807+1855831+0,246106624610807+1856529+0,1,
124,124,,,246105124610586+1855832+0,246105124610586+1856532+0,1,
124,124,,,246107224610866+1855832+0,246107224610866+1856532+0,1,
124,124,,,246107224610866+1855851+0,246103724611776+1856550+0,1,
124,124,,,246108824610936+1855851+0,246103724611776+1856550+0,1,
124,124,,,246101024610527+1855869+0,246101724610177+1856575+0,1,
124,124,,,246108824610936+1855870+0,246103724611776+1856577+0,1,
124,124,,,246099524609956+1855900+0,246099524609956+1856612+0,1,
124,124,,,246103524610444+1855904+0,246103524610444+1856616+0,1,
124,124,,,246103524610446+1855904+0,246103524610446+1856616+0,1,
124,124,,,246105124610586+1855904+0,246105124610586+1856616+0,1,
124,124,,,246100224610026+1855939+0,246100224610026+1856659+0,1,
124,124,,,246100724610084+1855941+0,246100724610074+1856661+0,1,
124,124,,,246103524610444+1855944+0,246103524610444+1856667+0,1,
124,124,,,246106024610656+1855944+0,246106024610656+1856667+0,1,
124,124,,,246107224610866+1855944+0,246107224610866+1856667+0,1,
124,124,,,246105924610597+1855945+0,246105924610597+1856668+0,1,
124,124,,,246108824610936+1855963+0,246103724611776+1856686+0,1,
124,124,,,246100724610074+1855978+0,246100724610074+1856707+0,1,
124,124,,,246101024610527+1855981+0,246102424610527+1856710+0,1,
124,124,,,246099624609967+1855995+0,246099624609967+1856721+0,1,
124,124,,,246100224610026+1855996+0,246100224610026+1856722+0,1,
124,124,,,246106624610807+1856000+0,246106624610807+1856726+0,1,
124,124,,,246110024611776+1856001+0,246103724611776+1856727+0,1,
124,124,,,246100724610074+1856017+0,246100724610074+1856746+0,1,
124,124,,,246103524610444+1856018+0,246103524610444+1856752+0,1,
124,124,,,246106024610651+1856018+0,246106024610651+1856752+0,1,
124,124,,,246100924610306+1856019+0,246101624610166+1856750+0,1,
124,124,,,246108724610877+1856021+0,246108724610877+1856753+0,1,
124,124,,,246106024610656+1856031+0,246103724611776+1856761+0,1,
124,124,,,246110024611776+1856031+0,246103724611776+1856761+0,1,
124,124,,,246100924610306+1856048+0,246100924610096+1856782+0,1,
124,124,,,246100924610306+1856048+0,246102324610306+1856782+0,1,
124,124,,,246103524610444+1856050+0,246103524610444+1856786+0,1,
124,124,,,246107224610866+1856050+0,246107224610866+1856786+0,1,
124,124,,,246100224610026+1856064+0,246100224610026+1856812+0,1,
124,124,,,246103524610444+1856066+0,246103524610444+1856814+0,1,
124,124,,,246105124610586+1856066+0,246105124610586+1856814+0,1,
124,124,,,246108824610936+1856066+0,246108824610936+1856814+0,1,
124,124,,,246109424611717+1856068+0,246109424611717+1856817+0,1,
124,124,,,246099524610026+1855461+0,246099524610026+1856116+0,1,
124,124,,,246101024610527+1855467+0,246101724610177+1856124+0,1,
124,124,,,246099524609956+1855510+0,246099524609956+1856169+0,1,
124,124,,,246106624610807+1855517+0,246106624610807+1856175+0,1,
124,124,,,246103524610446+1855518+0,246103724610866+1856179+0,1,
124,124,,,246105924610597+1855519+0,246105924610597+1856181+0,1,
124,124,,,246105924610597+1855550+0,246105924610597+1856207+0,1,
124,124,,,246100324610037+1855575+0,246100324610037+1856230+0,1,
124,124,,,246100724610074+1855576+0,246100724610074+1856231+0,1,
124,124,,,246101024610527+1855579+0,246101724610177+1856236+0,1,
124,124,,,246106024610651+1855580+0,246106024610651+1856238+0,1,
124,124,,,246105924610597+1855581+0,246105924610597+1856240+0,1,
124,124,,,246104724610563+1842622+0,246104724611753+1843001+0,1,
124,124,,,246099224609934+1842629+0,246099224609934+1843004+0,1,
124,124,,,246104724611753+1842629+0,246104724611753+1843004+0,1,
124,124,,,246103224610432+1842630+0,246103224610432+1843005+0,1,
124,124,,,246103224610433+1842630+0,246103224610433+1843005+0,1,
124,124,,,246104624610563+1842669+1,246104624610563+1843047+1,1,
124,124,,,246106724610843+1842669+1,246106724610843+1843047+1,1,
124,124,,,246109524611751+1842669+1,246109524611751+1843047+1,1,
124,124,,,246101524611765+1842670+1,246101524611765+1843048+1,1,
124,124,,,246099724610001+1842674+1,246099724610001+1843051+0,1,
124,124,,,246101124610281+1842674+1,246101124610281+1843051+0,1,
124,124,,,246101124610283+1842674+1,246101124610283+1843051+0,1,
124,124,,,246106124610632+1842674+1,246106124610632+1843051+0,1,
124,124,,,246108924610913+1842674+1,246108924610913+1843051+0,1,
124,124,,,246109524611752+1842674+1,246109524611752+1843051+0,1,
124,124,,,246109524611754+1842674+1,246109524611754+1843051+0,1,
124,124,,,246100624610063+1842676+1,246100624610063+1843053+0,1,
124,124,,,246103224610341+1842676+1,246103224610341+1843053+0,1,
124,124,,,246103224610342+1842676+1,246103224610342+1843053+0,1,
124,124,,,246104624610561+1842682+0,246104624610561+1842957+0,1,
124,124,,,246106124610633+1842682+0,246106124610633+1842957+0,1,
124,124,,,246103224610332+1842685+0,246103224610342+1842959+0,1,
124,124,,,246099724610002+1842689+0,246099724610002+1843059+0,1,
124,124,,,246101124610282+1842689+0,246101124610282+1843059+0,1,
124,124,,,246106124610633+1842689+0,246106124610633+1843059+0,1,
124,124,,,246106724610844+1842689+0,246106724610844+1843059+0,1,
124,124,,,246109524611751+1842689+0,246109524611751+1843059+0,1,
124,124,,,246100624610063+1842691+0,246100624610063+1843061+0,1,
124,124,,,246099224609934+1842693+0,246099224609934+1843063+0,1,
124,124,,,246099724610004+1842693+0,246099724610004+1843063+0,1,
124,124,,,246101124610281+1842693+0,246101124610281+1843063+0,1,
124,124,,,246106124610633+1842693+0,246106124610633+1843063+0,1,
124,124,,,246106724610842+1842693+0,246106724610842+1843063+0,1,
124,124,,,246108924610912+1842693+0,246108924610912+1843063+0,1,
124,124,,,246101124610283+1842702+0,246101124610283+1843067+0,1,
124,124,,,246104624610561+1842702+0,246104624610561+1843067+0,1,
124,124,,,246109524611752+1842702+0,246109524611752+1843067+0,1,
124,124,,,246103924610413+1842705+0,246104124610413+1843070+0,1,
124,124,,,246099224609933+1842706+0,246099224609933+1843071+0,1,
124,124,,,246101124610283+1842706+0,246101124610283+1843071+0,1,
124,124,,,246106724610841+1842706+0,246106724610841+1843071+0,1,
124,124,,,246108924610914+1842706+0,246108924610914+1843071+0,1,
124,124,,,246101524610295+1842707+0,246101524610295+1843072+0,1,
124,124,,,246099224609933+1842712+0,246099224609933+1843077+0,1,
124,124,,,246099724610001+1842712+0,246099724610001+1843077+0,1,
124,124,,,246106124610634+1842712+0,246106124610634+1843077+0,1,
124,124,,,246106724610844+1842712+0,246106724610844+1843077+0,1,
124,124,,,246108924610913+1842712+0,246108924610913+1843077+0,1,
124,124,,,246106724610842+1842719+0,246106724610842+1843081+0,1,
124,124,,,246109524611752+1842719+0,246109524611752+1843081+0,1,
124,124,,,246100424610051+1842723+0,246100424610051+1843088+0,1,
124,124,,,246100424610052+1842723+0,246100424610052+1843088+0,1,
124,124,,,246104624610564+1842723+0,246104624610564+1843088+0,1,
124,124,,,246099424610015+1842724+0,246099424610015+1843089+0,1,
124,124,,,246103224610365+1842724+0,246101524611765+1843089+0,1,
124,124,,,246099724610001+1842730+0,246099724610001+1843094+0,1,
124,124,,,246106124610632+1842730+0,246106124610632+1843094+0,1,
124,124,,,246109524611754+1842730+0,246109524611754+1843094+0,1,
124,124,,,246099224609933+1842738+0,246099224609933+1843100+0,1,
124,124,,,246100424610052+1842738+0,246100424610052+1843100+0,1,
124,124,,,246104624610561+1842738+0,246104624610561+1843100+0,1,
124,124,,,246109524611754+1842738+0,246109524611754+1843100+0,1,
124,124,,,246108924610913+1842745+0,246108924610913+1843106+0,1,
124,124,,,246103224610341+1842747+0,246103224610331+1843109+0,1,
124,124,,,246104124610413+1842748+0,246103924610413+1843109+0,1,
124,124,,,246099724610004+1842749+0,246099724610004+1843111+0,1,
124,124,,,246100424610051+1842749+0,246100424610051+1843111+0,1,
124,124,,,246100424610052+1842749+0,246100424610052+1843111+0,1,
124,124,,,246104624610562+1842749+0,246104624610562+1843111+0,1,
124,124,,,246104624610563+1842749+0,246104624610563+1843111+0,1,
124,124,,,246108924610914+1842749+0,246108924610914+1843111+0,1,
124,124,,,246109524611753+1842749+0,246109524611753+1843111+0,1,
124,124,,,246099424610015+1842750+0,246099424610015+1843112+0,1,
124,124,,,246103924610411+1842752+0,246103924610401+1843113+0,1,
124,124,,,246103924610412+1842752+0,246103924610402+1843113+0,1,
124,124,,,246103924610413+1842752+0,246104124610413+1843114+0,1,
124,124,,,246106724610844+1842755+0,246106724610844+1843116+0,1,
124,124,,,246103224610343+1842757+0,246103224610343+1843118+0,1,
124,124,,,246099224609934+1842762+0,246099224609934+1843123+1,1,
124,124,,,246100424610052+1842762+0,246100424610052+1843123+1,1,
124,124,,,246108924610913+1842762+0,246108924610913+1843123+1,1,
124,124,,,246109524611752+1842762+0,246109524611752+1843123+1,1,
124,124,,,246100624610063+1842764+0,246100624610063+1843125+1,1,
124,124,,,246099724610002+1842766+1,246099724610002+1843147+1,1,
124,124,,,246109524611751+1842766+1,246109524611751+1843147+1,1,
124,124,,,246101124610282+1842835+1,246101124610282+1843209+1,1,
124,124,,,246101124610283+1842835+1,246101124610283+1843209+1,1,
124,124,,,246106724610841+1842835+1,246106724610841+1843209+1,1,
124,124,,,246100424610052+1842847+1,246100424610052+1843218+1,1,
124,124,,,246101124610284+1842847+1,246101124610284+1843218+1,1,
124,124,,,246106724610843+1842847+1,246106724610843+1843218+1,1,
124,124,,,246109524611754+1842847+1,246109524611754+1843218+1,1,
124,124,,,246101124610282+1842864+1,246101124610282+1843235+0,1,
124,124,,,246101124610283+1842864+1,246101124610283+1843235+0,1,
124,124,,,246104624610562+1842864+1,246104624610562+1843235+0,1,
124,124,,,246106124610634+1842864+1,246106124610634+1843235+0,1,
124,124,,,246108924610914+1842864+1,246108924610914+1843235+0,1,
124,124,,,246100624610063+1842866+1,246100624610063+1843236+0,1,
124,124,,,246104124610413+1842867+1,246103924610413+1843237+0,1,
124,124,,,246100624610063+1842874+0,246100624610063+1843243+0,1,
124,124,,,246099224609933+1842882+0,246099224609933+1843246+0,1,
124,124,,,246100424610052+1842882+0,246100424610052+1843246+0,1,
124,124,,,246101124610281+1842882+0,246101124610281+1843246+0,1,
124,124,,,246101124610282+1842882+0,246101124610282+1843246+0,1,
124,124,,,246101124610284+1842882+0,246101124610284+1843246+0,1,
124,124,,,246108924610914+1842882+0,246108924610914+1843246+0,1,
124,124,,,246103224610343+1842884+0,246103424610343+1843248+0,1,
124,124,,,246101124610284+1842889+0,246101124610284+1843255+0,1,
124,124,,,246106124610632+1842889+0,246106124610632+1843255+0,1,
124,124,,,246106124610633+1842889+0,246106124610633+1843255+0,1,
124,124,,,246109524611751+1842889+0,246109524611751+1843255+0,1,
124,124,,,246103224610341+1842891+0,246103224610341+1843257+0,1,
124,124,,,246104624610561+1842895+0,246104624610561+1843258+0,1,
124,124,,,246106724610844+1842895+0,246106724610844+1843258+0,1,
124,124,,,246101524611765+1842896+0,246101524611765+1843259+0,1,
124,124,,,246101124610283+1842902+0,246101124610283+1843266+0,1,
124,124,,,246106124610632+1842902+0,246106124610632+1843266+0,1,
124,124,,,246106724610842+1842902+0,246106724610842+1843266+0,1,
124,124,,,246103424610343+1842904+0,246103424610363+1843267+0,1,
124,124,,,246104624610562+1842909+0,246104624610562+1843269+0,1,
124,124,,,246104624610564+1842909+0,246104624610564+1843269+0,1,
